date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:35	90948/90948	---MCZ	200	added ('OK')	text/html	etag:W/%2216344-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/app-profile.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/app-profile.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:36	96221/96221	---MCZ	200	added ('OK')	text/html	etag:W/%22177dd-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/email-inbox.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/email-inbox.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:36	238/238	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Apr%202022%2019:51:37%20GMT	https://jobick.dexignlab.com/xhtml/login.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/login.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:36	2112/2112	---MCZ	200	added ('OK')	text/html	etag:W/%22840-5c86a1f228d80%22	https://jobick.dexignlab.com/xhtml/page-error-404.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/page-error-404.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:37	96783/96783	---MCZ	200	added ('OK')	text/html	etag:W/%2217a0f-5c96f88ba0b00%22	https://jobick.dexignlab.com/xhtml/index-2.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/index-2.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:37	101668/101668	---MCZ	200	added ('OK')	text/html	etag:W/%2218d24-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/jobs-page.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/jobs-page.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:38	114043/114043	---MCZ	200	added ('OK')	text/html	etag:W/%221bd7b-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/application-page.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/application-page.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:38	65037/65037	---MCZ	200	added ('OK')	text/html	etag:W/%22fe0d-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/my-profile.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/my-profile.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:38	80204/80204	---MCZ	200	added ('OK')	text/html	etag:W/%221394c-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/statistics-page.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/statistics-page.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:39	76962/76962	---MCZ	200	added ('OK')	text/html	etag:W/%2212ca2-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/compaines.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/compaines.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:39	84473/84473	---MCZ	200	added ('OK')	text/html	etag:W/%22149f9-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/job-list.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/job-list.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:39	66522/66522	---MCZ	200	added ('OK')	text/html	etag:W/%22103da-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/job-view.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/job-view.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:40	68256/68256	---MCZ	200	added ('OK')	text/html	etag:W/%2210aa0-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/job-application.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/job-application.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:40	122270/122270	---MCZ	200	added ('OK')	text/html	etag:W/%221dd9e-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/apply-job.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/apply-job.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:40	66721/66721	---MCZ	200	added ('OK')	text/html	etag:W/%22104a1-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/new-job.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/new-job.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:41	65795/65795	---MCZ	200	added ('OK')	text/html	etag:W/%2210103-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/user-profile.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/user-profile.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:41	72886/72886	---MCZ	200	added ('OK')	text/html	etag:W/%2211cb6-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/post-details.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/post-details.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:41	67635/67635	---MCZ	200	added ('OK')	text/html	etag:W/%2210833-5c96ebe4f3200%22	https://jobick.dexignlab.com/xhtml/email-compose.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/email-compose.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:42	71216/71216	---MCZ	200	added ('OK')	text/html	etag:W/%2211630-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/email-read.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/email-read.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:42	65461/65461	---MCZ	200	added ('OK')	text/html	etag:W/%22ffb5-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/app-calender.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/app-calender.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:42	70434/70434	---MCZ	200	added ('OK')	text/html	etag:W/%2211322-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ecom-product-grid.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ecom-product-grid.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:43	77429/77429	---MCZ	200	added ('OK')	text/html	etag:W/%2212e75-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ecom-product-list.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ecom-product-list.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:43	68989/68989	---MCZ	200	added ('OK')	text/html	etag:W/%2210d7d-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ecom-product-detail.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ecom-product-detail.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:43	101429/101429	---MCZ	200	added ('OK')	text/html	etag:W/%2218c35-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ecom-product-order.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ecom-product-order.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:44	75259/75259	---MCZ	200	added ('OK')	text/html	etag:W/%22125fb-5c96e681efc80%22	https://jobick.dexignlab.com/xhtml/ecom-checkout.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ecom-checkout.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:44	67213/67213	---MCZ	200	added ('OK')	text/html	etag:W/%221068d-5c96e681efc80%22	https://jobick.dexignlab.com/xhtml/ecom-invoice.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ecom-invoice.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:44	114071/114071	---MCZ	200	added ('OK')	text/html	etag:W/%221bd97-5c96e681efc80%22	https://jobick.dexignlab.com/xhtml/ecom-customers.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ecom-customers.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:45	64880/64880	---MCZ	200	added ('OK')	text/html	etag:W/%22fd70-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/chart-flot.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/chart-flot.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:45	63131/63131	---MCZ	200	added ('OK')	text/html	etag:W/%22f69b-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/chart-morris.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/chart-morris.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:45	67580/67580	---MCZ	200	added ('OK')	text/html	etag:W/%22107fc-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/chart-chartjs.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/chart-chartjs.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:45	72820/72820	---MCZ	200	added ('OK')	text/html	etag:W/%2211c74-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/chart-chartist.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/chart-chartist.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:46	64547/64547	---MCZ	200	added ('OK')	text/html	etag:W/%22fc23-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/chart-sparkline.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/chart-sparkline.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:46	72795/72795	---MCZ	200	added ('OK')	text/html	etag:W/%2211c5b-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/chart-peity.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/chart-peity.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:46	100437/100437	---MCZ	200	added ('OK')	text/html	etag:W/%2218855-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-accordion.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-accordion.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:47	141926/141926	---MCZ	200	added ('OK')	text/html	etag:W/%2222a66-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-alert.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-alert.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:47	76880/76880	---MCZ	200	added ('OK')	text/html	etag:W/%2212c50-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-badge.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-badge.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:48	89170/89170	---MCZ	200	added ('OK')	text/html	etag:W/%2215c52-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-button.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-button.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:48	79330/79330	---MCZ	200	added ('OK')	text/html	etag:W/%22135e2-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-modal.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-modal.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:48	69224/69224	---MCZ	200	added ('OK')	text/html	etag:W/%2210e68-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-button-group.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-button-group.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:48	77409/77409	---MCZ	200	added ('OK')	text/html	etag:W/%2212e61-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-list-group.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-list-group.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:49	73113/73113	---MCZ	200	added ('OK')	text/html	etag:W/%2211d99-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-card.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-card.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:49	71511/71511	---MCZ	200	added ('OK')	text/html	etag:W/%2211757-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-carousel.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-carousel.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:49	96214/96214	---MCZ	200	added ('OK')	text/html	etag:W/%22177d6-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-dropdown.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-dropdown.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:50	62589/62589	---MCZ	200	added ('OK')	text/html	etag:W/%22f47d-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-popover.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-popover.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:50	81193/81193	---MCZ	200	added ('OK')	text/html	etag:W/%2213d29-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-progressbar.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-progressbar.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:50	89822/89822	---MCZ	200	added ('OK')	text/html	etag:W/%2215ede-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-tab.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-tab.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:51	73896/73896	---MCZ	200	added ('OK')	text/html	etag:W/%22120a8-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-typography.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-typography.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:51	78818/78818	---MCZ	200	added ('OK')	text/html	etag:W/%22133e2-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-pagination.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-pagination.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:52	68036/68036	---MCZ	200	added ('OK')	text/html	etag:W/%22109c4-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/ui-grid.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ui-grid.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:52	98255/98255	---MCZ	200	added ('OK')	text/html	etag:W/%2217fcf-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/uc-select2.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/uc-select2.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:53	67082/67082	---MCZ	200	added ('OK')	text/html	etag:W/%221060a-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/uc-nestable.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/uc-nestable.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:53	89613/89613	---MCZ	200	added ('OK')	text/html	etag:W/%2215e0d-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/uc-noui-slider.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/uc-noui-slider.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:53	67473/67473	---MCZ	200	added ('OK')	text/html	etag:W/%2210791-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/uc-sweetalert.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/uc-sweetalert.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:53	61517/61517	---MCZ	200	added ('OK')	text/html	etag:W/%22f04d-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/uc-toastr.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/uc-toastr.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:54	60535/60535	---MCZ	200	added ('OK')	text/html	etag:W/%22ec77-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/map-jqvmap.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/map-jqvmap.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:54	61518/61518	---MCZ	200	added ('OK')	text/html	etag:W/%22f04e-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/uc-lightgallery.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/uc-lightgallery.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:55	169129/169129	---MCZ	200	added ('OK')	text/html	etag:W/%22294a9-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/widget-basic.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/widget-basic.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:55	116158/116158	---MCZ	200	added ('OK')	text/html	etag:W/%221c5be-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/form-element.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/form-element.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:55	69424/69424	---MCZ	200	added ('OK')	text/html	etag:W/%2210f30-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/form-wizard.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/form-wizard.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:56	59637/59637	---MCZ	200	added ('OK')	text/html	etag:W/%22e8f5-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/form-ckeditor.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/form-ckeditor.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:56	70779/70779	---MCZ	200	added ('OK')	text/html	etag:W/%221147b-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/form-pickers.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/form-pickers.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:56	75101/75101	---MCZ	200	added ('OK')	text/html	etag:W/%221255d-5d72f1940774c%22	https://jobick.dexignlab.com/xhtml/form-validation.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/form-validation.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:57	121715/121715	---MCZ	200	added ('OK')	text/html	etag:W/%221db73-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/table-bootstrap-basic.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/table-bootstrap-basic.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:57	215956/215956	---MCZ	200	added ('OK')	text/html	etag:W/%2234b94-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/table-datatable-basic.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/table-datatable-basic.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:58	4194/4194	---MCZ	200	added ('OK')	text/html	etag:W/%221062-5c86a1f228d80%22	https://jobick.dexignlab.com/xhtml/page-login.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/page-login.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:58	3699/3699	---MCZ	200	added ('OK')	text/html	etag:W/%22e73-5c86a1f228d80%22	https://jobick.dexignlab.com/xhtml/page-register.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/page-register.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:58	2136/2136	---MCZ	200	added ('OK')	text/html	etag:W/%22858-5c86a1f228d80%22	https://jobick.dexignlab.com/xhtml/page-error-400.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/page-error-400.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:58	2065/2065	---MCZ	200	added ('OK')	text/html	etag:W/%22811-5c86a1f228d80%22	https://jobick.dexignlab.com/xhtml/page-error-403.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/page-error-403.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:59	2083/2083	---MCZ	200	added ('OK')	text/html	etag:W/%22823-5c86a1f228d80%22	https://jobick.dexignlab.com/xhtml/page-error-500.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/page-error-500.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:59	2056/2056	---MCZ	200	added ('OK')	text/html	etag:W/%22808-5c86a1f228d80%22	https://jobick.dexignlab.com/xhtml/page-error-503.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/page-error-503.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:51:59	2822/2822	---MCZ	200	added ('OK')	text/html	etag:W/%22b06-5c86a21fef980%22	https://jobick.dexignlab.com/xhtml/page-lock-screen.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/page-lock-screen.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:52:00	58756/58756	---MCZ	200	added ('OK')	text/html	etag:W/%22e584-5c96e683d8100%22	https://jobick.dexignlab.com/xhtml/empty-page.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/empty-page.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:52:00	864/864	---MCZ	200	added ('OK')	text/html	etag:W/%22360-5c8404012f680%22	https://jobick.dexignlab.com/xhtml/ajax/featuredcompanies.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ajax/featuredcompanies.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:52:00	1040/1040	---MCZ	200	added ('OK')	text/html	etag:W/%22410-5c833a34a5c00%22	https://jobick.dexignlab.com/xhtml/ajax/recentactivity.html	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/ajax/recentactivity.html	(from https://jobick.dexignlab.com/xhtml/index.html)
20:52:02	210031/210031	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223346f-58dde99508380%22	https://jobick.dexignlab.com/xhtml/vendor/chart.js/Chart.bundle.min.js	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/vendor/chart.js/Chart.bundle.min.js	(from https://jobick.dexignlab.com/xhtml/index.html)
20:52:02	240183/240183	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223aa37-5c94d53042a80%22	https://jobick.dexignlab.com/xhtml/vendor/global/global.min.js	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/vendor/global/global.min.js	(from https://jobick.dexignlab.com/xhtml/index.html)
20:52:03	2942/2942	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22b7e-53265e7d2f080%22	https://jobick.dexignlab.com/xhtml/vendor/jquery-nice-select/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/dashboard2/jobick.dexignlab.com/xhtml/vendor/jquery-nice-select/js/jquery.nice-select.min.js	(from https://jobick.dexignlab.com/xhtml/index.html)
